,2
2020-01-01,1803.0
2020-01-02,1789.0
2020-01-03,2029.0
2020-01-04,945.0
2020-01-05,957.8328151498022
2020-01-06,1000.0
2020-01-07,1629.0
2020-01-08,1801.0
2020-01-09,1780.0
2020-01-10,2134.0
2020-01-11,1865.9259259259265
2020-01-12,1368.0740740740744
2020-01-13,1100.0
2020-01-14,2017.0
2020-01-15,1784.0
2020-01-16,2030.5
2020-01-17,2277.0
2020-01-18,1000.0
2020-01-19,1515.1341855891292
2020-01-20,2061.0
2020-01-21,2097.0
2020-01-22,2087.0
2020-01-23,2640.0
2020-01-24,2588.75
2020-01-25,2476.0
2020-01-26,2363.25
2020-01-27,2312.0
2020-01-28,2390.0
2020-01-29,1807.0
2020-01-30,2216.0
2020-01-31,2674.0
2020-02-01,1196.0
2020-02-02,1628.7856064418722
2020-02-03,2335.0
2020-02-04,2865.0
2020-02-05,2748.0
2020-02-06,2280.0
2020-02-07,700.0
2020-02-08,448.0
2020-02-09,626.610440265014
2020-02-10,1081.0
2020-02-11,2440.0
2020-02-12,2110.0
2020-02-13,2058.0
2020-02-14,950.0
2020-02-15,-252.67586206896522
