2007-06-25,2007-08-06,supply
2007-09-03,2007-10-15,supply
2007-12-19,2008-01-30,supply
2011-12-22,2012-02-02,supply
2012-03-17,2012-04-29,no
2012-03-30,2012-05-11,supply
2012-06-10,2012-07-22,no	
2012-07-23,2012-09-04,no
2012-09-07,2012-10-19,supply
2012-10-28,2012-12-10,no
2013-01-22,2013-03-06,no
2013-02-12,2013-03-27,no
2013-03-27,2013-05-09,no
2013-07-17,2013-08-28,supply
2013-08-31,2013-10-13,no
2015-02-05,2015-03-19,supply
2015-04-15,2015-05-27,no	
2015-05-28,2015-07-10,no
2015-07-22,2015-09-02,supply
2016-07-30,2016-09-10,supply
2016-11-16,2016-12-28,supply
2017-01-13,2017-02-24,supply
2017-02-25,2017-04-09,no
2017-04-19,2017-06-01,no
2017-06-01,2017-07-14,no
2017-12-20,2018-01-31,supply
2018-03-28,2018-05-09,supply
2018-06-15,2018-07-28,no
2018-07-28,2018-09-09,no
2019-09-10,2019-10-22,supply
